,Unnamed: 0,city,date,fare,ride_id,driver_count,type
741,741,Amandaburgh,2019-03-13 12:52,13.88,6220000000000,12,Urban
742,742,Amandaburgh,2019-04-22 21:34,42.52,1900000000000,12,Urban
743,743,New Jacobville,2019-04-27 14:11,37.6,8780000000000,50,Urban
744,744,West Ericstad,2019-04-19 20:35,5.75,3500000000000,25,Urban
745,745,Christopherfurt,2019-01-04 4:30,15.47,1470000000000,41,Urban
746,746,Port David,2019-03-27 0:20,18.43,4640000000000,7,Urban
747,747,Martinezhaven,2019-02-15 2:18,15.93,9620000000000,25,Urban
748,748,West Robert,2019-02-27 4:29,22.81,5710000000000,39,Urban
749,749,South Michelleport,2019-03-08 4:18,27.42,3750000000000,72,Urban
750,750,Robertport,2019-05-03 2:36,31.62,4850000000000,12,Urban
751,751,West Anthony,2019-02-04 15:04,20.09,4220000000000,70,Urban
752,752,West Angela,2019-03-20 23:44,23.83,8750000000000,48,Urban
753,753,South Michelleport,2019-05-07 12:25,4.47,289000000000,72,Urban
754,754,New Paulville,2019-05-01 13:29,10.3,1060000000000,44,Urban
755,755,Justinberg,2019-02-19 4:01,36.27,7290000000000,39,Urban
756,756,Leahton,2019-01-08 11:48,39.81,458000000000,17,Urban
757,757,Justinberg,2019-02-01 21:16,31.07,2740000000000,39,Urban
758,758,South Latoya,2019-02-12 16:31,28.92,5780000000000,10,Urban
759,759,Williamsview,2019-02-08 6:11,25.3,2320000000000,46,Urban
760,760,Joneschester,2019-01-15 21:21,13.43,2240000000000,39,Urban
761,761,Williamsstad,2019-01-06 20:14,43.5,2050000000000,59,Urban
762,762,South Karenland,2019-01-25 8:14,31.02,500000000000,4,Urban
763,763,Carriemouth,2019-04-01 0:35,27.84,6590000000000,52,Urban
764,764,Valentineton,2019-01-01 14:42,12.31,4760000000000,45,Urban
765,765,Christopherfurt,2019-03-12 9:22,35.57,8290000000000,41,Urban
766,766,Huntermouth,2019-02-05 8:10,28.58,314000000000,37,Urban
767,767,Deanville,2019-02-17 15:51,25.33,2750000000000,49,Urban
768,768,North Barbara,2019-05-05 9:46,26.54,4330000000000,18,Urban
769,769,West Angela,2019-01-25 12:19,41.05,4600000000000,48,Urban
770,770,Martinezhaven,2019-04-15 9:17,35.45,4820000000000,25,Urban
771,771,West Anthony,2019-01-12 19:38,37.66,410000000000,70,Urban
772,772,West Samuelburgh,2019-04-25 15:55,26.44,4340000000000,73,Urban
773,773,West Josephberg,2019-04-29 10:20,28.73,1730000000000,45,Urban
774,774,Liumouth,2019-04-11 13:52,15.55,6830000000000,69,Urban
775,775,Karenside,2019-04-04 14:32,42.27,6770000000000,5,Urban
776,776,Loganberg,2019-04-04 8:04,25.93,186000000000,23,Urban
777,777,Johnton,2019-01-21 3:20,28.59,5600000000000,27,Urban
778,778,Carriemouth,2019-03-08 13:35,34.32,7980000000000,52,Urban
779,779,South Latoya,2019-01-02 0:44,43.72,390000000000,10,Urban
780,780,South Phillip,2019-03-25 8:38,7.04,7930000000000,38,Urban
781,781,Lake Danielberg,2019-03-21 19:46,14.12,8570000000000,19,Urban
782,782,Jerryton,2019-01-27 5:35,5.21,2370000000000,64,Urban
783,783,Simpsonburgh,2019-04-28 10:54,10.07,2990000000000,21,Urban
784,784,Amandaburgh,2019-02-06 10:02,11.93,7550000000000,12,Urban
785,785,Karenberg,2019-02-14 14:40,11.06,4340000000000,22,Urban
786,786,Jerryton,2019-01-16 17:13,22.26,974000000000,64,Urban
787,787,East Kaylahaven,2019-03-27 0:44,25.29,4840000000000,65,Urban
788,788,Pattyland,2019-02-11 20:25,33.21,1330000000000,59,Urban
789,789,South Michelleport,2019-02-06 17:29,25.58,6810000000000,72,Urban
790,790,Martinezhaven,2019-02-23 0:15,15.48,5950000000000,25,Urban
791,791,Loganberg,2019-01-05 14:35,5.92,5330000000000,23,Urban
792,792,New Paulville,2019-04-13 10:23,8.69,592000000000,44,Urban
793,793,South Evanton,2019-01-10 2:57,37.03,4820000000000,11,Urban
794,794,Port Angela,2019-02-06 7:07,24.47,1470000000000,67,Urban
795,795,West Gabriel,2019-04-21 4:50,4.96,2690000000000,57,Urban
796,796,New Kimberlyborough,2019-03-28 12:48,10.91,935000000000,33,Urban
797,797,West Anthony,2019-04-16 1:06,17.47,5710000000000,70,Urban
798,798,West Gabriel,2019-01-16 6:23,25.97,6590000000000,57,Urban
799,799,Karenside,2019-01-24 7:48,9.39,4830000000000,5,Urban
800,800,Liumouth,2019-01-01 0:08,37.91,5670000000000,69,Urban
801,801,Grahamburgh,2019-04-20 21:40,40.06,5160000000000,61,Urban
802,802,Christopherfurt,2019-05-07 17:27,6.39,7610000000000,41,Urban
803,803,West Gabriel,2019-05-01 2:18,27.45,2830000000000,57,Urban
804,804,West Heidi,2019-01-17 3:43,5.78,9110000000000,28,Urban
805,805,West Angela,2019-01-04 20:45,20.33,1920000000000,48,Urban
806,806,Christopherfurt,2019-03-25 17:11,7.19,6890000000000,41,Urban
807,807,Robertport,2019-03-25 18:55,35.29,7880000000000,12,Urban
808,808,Royland,2019-01-16 2:06,4.89,8050000000000,64,Urban
809,809,Huntermouth,2019-03-19 17:31,15.05,1680000000000,37,Urban
810,810,North Madeline,2019-04-07 6:50,11.92,737000000000,19,Urban
811,811,East Kaylahaven,2019-01-07 20:29,5.56,4660000000000,65,Urban
812,812,Loganberg,2019-04-18 17:41,22.51,3210000000000,23,Urban
813,813,North Jason,2019-01-23 21:22,6.54,5610000000000,6,Urban
814,814,South Latoya,2019-01-31 23:20,14.82,6960000000000,10,Urban
815,815,Karenberg,2019-03-09 14:47,35.68,8630000000000,22,Urban
816,816,West Anthony,2019-05-01 17:43,23.76,2930000000000,70,Urban
817,817,Williamsstad,2019-03-25 16:07,42.93,2210000000000,59,Urban
818,818,Port Angela,2019-02-06 16:11,11.39,6110000000000,67,Urban
819,819,Karenside,2019-02-24 5:39,27.64,8060000000000,5,Urban
820,820,East Kaylahaven,2019-03-21 22:54,9.42,1470000000000,65,Urban
821,821,South Michelleport,2019-03-23 16:45,14.72,491000000000,72,Urban
822,822,Pattyland,2019-01-14 20:49,40.21,5830000000000,59,Urban
823,823,Port Samanthamouth,2019-02-28 20:01,38.42,2110000000000,57,Urban
824,824,Reynoldsfurt,2019-04-11 9:09,42.97,1390000000000,67,Urban
825,825,Pattyland,2019-03-27 6:49,8.57,3070000000000,59,Urban
826,826,North Jasmine,2019-04-24 8:05,14.11,4190000000000,33,Urban
827,827,North Madeline,2019-03-31 3:35,21.24,654000000000,19,Urban
828,828,West Anthony,2019-02-11 5:48,15.55,5990000000000,70,Urban
829,829,Lake Danielberg,2019-01-28 15:49,25.98,1420000000000,19,Urban
830,830,Royland,2019-02-19 8:25,13.02,186000000000,64,Urban
831,831,Reynoldsfurt,2019-03-08 7:06,6.08,2570000000000,67,Urban
832,832,Roberthaven,2019-02-09 0:25,11.71,8180000000000,47,Urban
833,833,South Evanton,2019-02-25 11:11,15.94,2730000000000,11,Urban
834,834,Grahamburgh,2019-03-04 22:51,34.93,5940000000000,61,Urban
835,835,West Ericstad,2019-03-29 4:59,40.29,810000000000,25,Urban
836,836,Port Frank,2019-02-17 13:21,32.44,5390000000000,23,Urban
837,837,Lake Danielberg,2019-02-08 5:26,22.74,9520000000000,19,Urban
838,838,Erikaland,2019-03-24 9:50,4.07,6560000000000,37,Urban
839,839,Port David,2019-02-11 11:59,38.0,7770000000000,7,Urban
840,840,North Barbara,2019-04-27 0:19,16.89,5100000000000,18,Urban
841,841,Simpsonburgh,2019-02-27 0:58,13.38,1580000000000,21,Urban
842,842,North Jason,2019-01-23 5:58,32.77,2990000000000,6,Urban
843,843,Simpsonburgh,2019-01-06 2:20,27.2,3680000000000,21,Urban
844,844,South Phillip,2019-04-18 1:17,35.7,4750000000000,38,Urban
845,845,South Karenland,2019-03-16 2:20,4.87,2390000000000,4,Urban
846,846,New Paulville,2019-03-14 21:25,20.26,8810000000000,44,Urban
847,847,Johnton,2019-02-14 18:21,43.93,5440000000000,27,Urban
848,848,Port Johnbury,2019-02-27 2:44,11.33,3230000000000,3,Urban
849,849,Joneschester,2019-03-12 21:52,21.17,1580000000000,39,Urban
850,850,West Samuelburgh,2019-02-12 18:45,6.76,8530000000000,73,Urban
851,851,Huntermouth,2019-04-28 17:26,31.43,6660000000000,37,Urban
852,852,Deanville,2019-04-01 0:11,22.65,7000000000000,49,Urban
853,853,Leahton,2019-02-15 17:00,25.84,9240000000000,17,Urban
854,854,Hurleymouth,2019-04-13 18:15,40.93,4920000000000,36,Urban
855,855,West Anthony,2019-03-21 1:28,15.64,4750000000000,70,Urban
856,856,Karenside,2019-01-23 23:30,37.62,1950000000000,5,Urban
857,857,West Gabriel,2019-02-28 12:03,31.82,4150000000000,57,Urban
858,858,Carriemouth,2019-03-26 10:39,26.91,7850000000000,52,Urban
859,859,South Michelleport,2019-03-01 22:01,24.55,9790000000000,72,Urban
860,860,Rodneyfort,2019-05-05 3:19,22.24,5390000000000,34,Urban
861,861,Deanville,2019-03-07 7:21,31.08,9710000000000,49,Urban
862,862,Reynoldsfurt,2019-05-04 12:38,8.81,3240000000000,67,Urban
863,863,Justinberg,2019-04-27 12:41,18.99,3030000000000,39,Urban
864,864,Huntermouth,2019-03-02 10:47,10.89,1650000000000,37,Urban
865,865,West Robert,2019-02-27 20:51,8.37,490000000000,39,Urban
866,866,Port Angela,2019-02-14 13:00,42.04,897000000000,67,Urban
867,867,South Karenland,2019-01-09 20:59,44.44,3180000000000,4,Urban
868,868,Port David,2019-03-24 16:37,25.65,2080000000000,7,Urban
869,869,Liumouth,2019-01-04 3:16,9.1,8150000000000,69,Urban
870,870,Simpsonburgh,2019-01-18 12:48,15.36,5200000000000,21,Urban
871,871,South Evanton,2019-04-14 20:12,19.53,8350000000000,11,Urban
872,872,West Heidi,2019-04-06 8:54,25.06,8920000000000,28,Urban
873,873,Port Frank,2019-01-14 9:19,43.27,491000000000,23,Urban
874,874,East Kaylahaven,2019-02-23 0:41,15.94,1600000000000,65,Urban
875,875,North Madeline,2019-01-28 9:57,42.24,583000000000,19,Urban
876,876,Liumouth,2019-04-14 21:17,38.95,14588103145,69,Urban
877,877,North Madeline,2019-03-06 19:26,26.34,1880000000000,19,Urban
878,878,Williamsview,2019-04-15 16:09,44.74,2760000000000,46,Urban
879,879,North Barbara,2019-03-16 10:22,25.06,9750000000000,18,Urban
880,880,South Evanton,2019-02-07 8:44,7.69,9010000000000,11,Urban
881,881,Williamsstad,2019-04-26 4:18,18.92,1610000000000,59,Urban
882,882,Rodneyfort,2019-01-12 6:17,7.05,4240000000000,34,Urban
883,883,Karenside,2019-04-19 8:42,26.45,9290000000000,5,Urban
884,884,New Paulton,2019-01-13 18:33,29.9,4090000000000,44,Urban
885,885,West Robert,2019-01-17 4:56,12.71,8500000000000,39,Urban
886,886,Jerryton,2019-02-14 19:48,24.49,3080000000000,64,Urban
887,887,Karenberg,2019-01-16 13:52,41.26,3360000000000,22,Urban
888,888,Christopherfurt,2019-05-03 12:46,14.43,5640000000000,41,Urban
889,889,Grahamburgh,2019-03-27 22:14,4.63,7320000000000,61,Urban
890,890,New Kimberlyborough,2019-03-02 18:56,6.08,3870000000000,33,Urban
891,891,North Madeline,2019-03-04 22:29,6.19,547000000000,19,Urban
892,892,North Jason,2019-03-12 21:01,5.76,5110000000000,6,Urban
893,893,Liumouth,2019-03-16 6:31,34.2,2540000000000,69,Urban
894,894,New Jacobville,2019-04-21 23:00,13.53,5570000000000,50,Urban
895,895,Justinberg,2019-04-24 11:33,28.76,6490000000000,39,Urban
896,896,West Anthony,2019-03-13 8:03,5.03,1180000000000,70,Urban
897,897,Raymondhaven,2019-01-13 1:03,17.33,2830000000000,11,Urban
898,898,Royland,2019-03-22 22:02,23.31,2830000000000,64,Urban
899,899,Rogerston,2019-01-30 21:18,8.87,5690000000000,25,Urban
900,900,West Anthony,2019-05-03 4:49,21.38,9170000000000,70,Urban
901,901,Port Frank,2019-04-06 20:51,21.02,9710000000000,23,Urban
902,902,Lake Jonathanshire,2019-04-11 22:10,12.81,6000000000000,5,Urban
903,903,South Phillip,2019-01-17 17:45,23.46,2630000000000,38,Urban
904,904,South Karenland,2019-03-03 7:40,22.44,7460000000000,4,Urban
905,905,Port Samanthamouth,2019-04-18 14:39,23.56,8730000000000,57,Urban
906,906,Huntermouth,2019-01-10 9:40,43.01,7580000000000,37,Urban
907,907,Joneschester,2019-04-22 16:48,9.7,8590000000000,39,Urban
908,908,West Anthony,2019-04-22 8:14,19.95,1210000000000,70,Urban
909,909,North Jasmine,2019-04-11 3:38,27.54,5000000000000,33,Urban
910,910,Reynoldsfurt,2019-03-10 20:10,4.1,5690000000000,67,Urban
911,911,North Markport,2019-02-22 15:00,16.46,2800000000000,22,Urban
912,912,Huntermouth,2019-01-09 22:56,15.31,1530000000000,37,Urban
913,913,Rogerston,2019-03-19 16:58,29.88,3980000000000,25,Urban
914,914,Deanville,2019-03-05 12:05,11.16,4740000000000,49,Urban
915,915,Rodneyfort,2019-01-11 14:18,23.21,3430000000000,34,Urban
916,916,Reynoldsfurt,2019-03-29 17:35,31.43,9920000000000,67,Urban
917,917,West Josephberg,2019-01-14 18:07,9.71,4730000000000,45,Urban
918,918,Huntermouth,2019-03-20 0:45,40.55,6750000000000,37,Urban
919,919,Amandaburgh,2019-04-24 8:02,14.55,7840000000000,12,Urban
920,920,Port Frank,2019-03-05 0:42,36.35,9210000000000,23,Urban
921,921,Martinezhaven,2019-01-10 3:37,23.62,5470000000000,25,Urban
922,922,East Kaylahaven,2019-02-10 12:42,6.69,6070000000000,65,Urban
923,923,Joneschester,2019-03-10 13:31,22.72,8710000000000,39,Urban
924,924,West Angela,2019-05-01 19:03,23.23,7770000000000,48,Urban
925,925,New Paulton,2019-04-24 14:27,32.22,2990000000000,44,Urban
926,926,Roberthaven,2019-03-05 12:12,5.43,605000000000,47,Urban
927,927,Port Frank,2019-03-09 16:59,6.5,2110000000000,23,Urban
928,928,Port Frank,2019-04-04 11:46,39.39,7970000000000,23,Urban
929,929,Hurleymouth,2019-03-07 12:38,41.96,1680000000000,36,Urban
930,930,Leahton,2019-03-06 17:06,41.29,3310000000000,17,Urban
931,931,Johnton,2019-02-07 19:40,30.97,6850000000000,27,Urban
932,932,Lake Scottton,2019-05-03 15:26,25.68,771000000000,58,Urban
933,933,Simpsonburgh,2019-01-31 5:16,39.23,3700000000000,21,Urban
934,934,West Angela,2019-02-21 13:51,29.99,4370000000000,48,Urban
935,935,Williamsview,2019-04-16 8:23,20.38,8230000000000,46,Urban
936,936,West Josephberg,2019-04-12 0:11,15.49,5120000000000,45,Urban
937,937,West Josephberg,2019-02-15 0:51,36.7,8330000000000,45,Urban
938,938,South Karenland,2019-02-19 2:20,39.59,9830000000000,4,Urban
939,939,Barajasview,2019-01-02 23:23,36.13,8570000000000,26,Urban
940,940,East Kaylahaven,2019-01-21 16:07,36.89,2410000000000,65,Urban
941,941,Loganberg,2019-01-12 5:07,36.82,1080000000000,23,Urban
942,942,Richardfort,2019-04-22 3:06,39.74,4080000000000,38,Urban
943,943,Richardfort,2019-01-31 14:51,43.92,4070000000000,38,Urban
944,944,South Michelleport,2019-04-01 14:50,28.84,8850000000000,72,Urban
945,945,Barajasview,2019-01-14 11:00,19.81,2380000000000,26,Urban
946,946,West Heidi,2019-04-18 20:05,32.74,1750000000000,28,Urban
947,947,Leahton,2019-03-31 2:08,4.65,2200000000000,17,Urban
948,948,Port Johnbury,2019-01-07 5:43,19.08,8840000000000,3,Urban
949,949,Justinberg,2019-05-07 20:22,18.74,6400000000000,39,Urban
950,950,North Barbara,2019-04-10 17:12,10.94,356000000000,18,Urban
951,951,Barajasview,2019-05-06 1:06,17.63,9230000000000,26,Urban
952,952,Reynoldsfurt,2019-04-12 1:13,21.18,7470000000000,67,Urban
953,953,West Christopherberg,2019-02-09 12:25,33.97,4250000000000,32,Urban
954,954,Leahton,2019-02-23 1:19,7.08,3740000000000,17,Urban
955,955,Simpsonburgh,2019-03-04 11:08,23.33,1000000000000,21,Urban
956,956,Port Frank,2019-04-05 7:22,14.21,8370000000000,23,Urban
957,957,West Heidi,2019-04-17 0:03,8.91,7620000000000,28,Urban
958,958,Robertport,2019-04-24 23:45,19.73,7440000000000,12,Urban
959,959,Loganberg,2019-05-05 17:29,30.47,7770000000000,23,Urban
960,960,West Josephberg,2019-03-23 1:43,33.12,2340000000000,45,Urban
961,961,West Anthony,2019-04-03 1:47,31.6,4970000000000,70,Urban
962,962,South Michelleport,2019-04-22 2:38,9.72,2090000000000,72,Urban
963,963,Amandaburgh,2019-04-05 10:22,25.55,8580000000000,12,Urban
964,964,Justinberg,2019-04-01 23:46,40.87,8960000000000,39,Urban
965,965,Joneschester,2019-03-10 8:15,27.91,1270000000000,39,Urban
966,966,Lake Scottton,2019-01-11 19:18,31.31,9310000000000,58,Urban
967,967,Rodneyfort,2019-03-24 19:06,31.41,827000000000,34,Urban
968,968,Pattyland,2019-04-25 14:57,44.39,1720000000000,59,Urban
969,969,Jerryton,2019-02-28 1:14,36.87,3090000000000,64,Urban
970,970,Lake Scottton,2019-04-11 4:26,22.03,2030000000000,58,Urban
971,971,Grahamburgh,2019-04-29 21:20,13.59,3200000000000,61,Urban
972,972,South Latoya,2019-03-29 22:54,5.93,2620000000000,10,Urban
973,973,Liumouth,2019-03-27 12:12,44.27,982000000000,69,Urban
974,974,Hurleymouth,2019-03-02 11:43,34.65,9380000000000,36,Urban
975,975,West Angela,2019-02-15 8:01,44.12,1960000000000,48,Urban
976,976,Reynoldsfurt,2019-03-14 16:29,35.65,9910000000000,67,Urban
977,977,Port Johnbury,2019-03-29 3:22,14.54,3760000000000,3,Urban
978,978,North Jason,2019-02-15 14:32,17.35,6040000000000,6,Urban
979,979,North Madeline,2019-04-15 10:02,37.6,3900000000000,19,Urban
980,980,Simpsonburgh,2019-02-15 9:18,4.63,60590634054,21,Urban
981,981,Hurleymouth,2019-02-13 17:32,25.72,8760000000000,36,Urban
982,982,West Robert,2019-03-07 6:32,4.28,2030000000000,39,Urban
983,983,North Jasmine,2019-04-01 4:31,28.04,5010000000000,33,Urban
984,984,North Jason,2019-04-05 20:10,32.18,3370000000000,6,Urban
985,985,South Jack,2019-02-01 11:28,26.72,5060000000000,46,Urban
986,986,West Heidi,2019-02-09 19:23,39.76,5520000000000,28,Urban
987,987,West Anthony,2019-04-06 2:25,14.3,7570000000000,70,Urban
988,988,West Ericstad,2019-03-21 9:28,18.24,4600000000000,25,Urban
989,989,West Samuelburgh,2019-02-27 6:43,32.73,5620000000000,73,Urban
990,990,New Jacobville,2019-04-09 8:47,4.95,4490000000000,50,Urban
991,991,Carriemouth,2019-02-21 15:09,23.48,4760000000000,52,Urban
992,992,Christopherfurt,2019-03-18 9:24,7.45,4450000000000,41,Urban
993,993,South Phillip,2019-01-16 3:42,7.08,8460000000000,38,Urban
994,994,Grahamburgh,2019-01-28 15:40,44.91,259000000000,61,Urban
995,995,Christopherfurt,2019-03-25 20:35,23.38,500000000000,41,Urban
996,996,Robertport,2019-04-27 12:31,41.48,6460000000000,12,Urban
997,997,Justinberg,2019-04-26 8:12,7.68,1070000000000,39,Urban
998,998,Port Frank,2019-04-05 15:44,36.08,346000000000,23,Urban
999,999,New Jacobville,2019-04-13 1:18,43.98,9450000000000,50,Urban
1000,1000,North Jasmine,2019-02-01 20:17,8.09,416000000000,33,Urban
1001,1001,Valentineton,2019-03-18 7:07,36.04,8730000000000,45,Urban
1002,1002,Huntermouth,2019-01-06 20:23,28.74,654000000000,37,Urban
1003,1003,South Jack,2019-03-08 8:55,17.17,8790000000000,46,Urban
1004,1004,New Paulton,2019-03-15 4:48,4.6,9740000000000,44,Urban
1005,1005,Williamsstad,2019-04-21 23:26,26.99,8560000000000,59,Urban
1006,1006,Jerryton,2019-01-06 12:30,27.71,9040000000000,64,Urban
1007,1007,Deanville,2019-01-04 13:30,4.56,6420000000000,49,Urban
1008,1008,South Evanton,2019-03-22 5:26,6.58,8380000000000,11,Urban
1009,1009,New Kimberlyborough,2019-04-29 7:38,9.08,3170000000000,33,Urban
1010,1010,Hurleymouth,2019-03-24 12:04,8.77,8270000000000,36,Urban
1011,1011,North Barbara,2019-04-01 0:20,31.72,9790000000000,18,Urban
1012,1012,West Angela,2019-02-22 2:22,19.44,3790000000000,48,Urban
1013,1013,Karenside,2019-03-15 15:11,31.89,5440000000000,5,Urban
1014,1014,South Phillip,2019-05-01 23:05,38.46,3440000000000,38,Urban
1015,1015,South Karenland,2019-05-08 11:38,19.77,7840000000000,4,Urban
1016,1016,Royland,2019-02-21 22:19,5.95,8420000000000,64,Urban
1017,1017,South Phillip,2019-01-20 17:35,24.0,7340000000000,38,Urban
1018,1018,South Phillip,2019-05-02 1:04,24.23,123000000000,38,Urban
1019,1019,West Gabriel,2019-03-09 4:39,14.41,8740000000000,57,Urban
1020,1020,South Karenland,2019-01-14 2:07,24.71,8610000000000,4,Urban
1021,1021,Robertport,2019-04-27 10:55,11.42,9230000000000,12,Urban
1022,1022,Roberthaven,2019-02-12 7:58,37.0,4700000000000,47,Urban
1023,1023,West Christopherberg,2019-01-11 21:37,44.76,2740000000000,32,Urban
1024,1024,Robertport,2019-03-21 5:48,8.2,3400000000000,12,Urban
1025,1025,West Anthony,2019-02-07 16:55,33.51,4160000000000,70,Urban
1026,1026,New Kimberlyborough,2019-02-09 13:28,6.43,6450000000000,33,Urban
1027,1027,Loganberg,2019-02-02 23:09,7.12,1270000000000,23,Urban
1028,1028,West Samuelburgh,2019-01-11 1:36,25.07,151000000000,73,Urban
1029,1029,New Kimberlyborough,2019-04-24 18:35,28.87,7940000000000,33,Urban
1030,1030,Roberthaven,2019-04-25 14:14,22.75,7370000000000,47,Urban
1031,1031,Barajasview,2019-04-03 15:25,44.15,9600000000000,26,Urban
1032,1032,Royland,2019-02-22 22:46,10.19,8900000000000,64,Urban
1033,1033,Rogerston,2019-03-14 14:43,10.29,7430000000000,25,Urban
1034,1034,Christopherfurt,2019-02-12 14:24,11.7,8490000000000,41,Urban
1035,1035,West Gabriel,2019-02-20 6:07,8.44,6910000000000,57,Urban
1036,1036,South Karenland,2019-04-18 13:07,8.56,7560000000000,4,Urban
1037,1037,Williamsview,2019-04-26 0:30,20.89,2570000000000,46,Urban
1038,1038,Deanville,2019-03-05 9:44,42.79,3620000000000,49,Urban
1039,1039,West Samuelburgh,2019-01-16 3:43,14.93,502000000000,73,Urban
1040,1040,North Barbara,2019-02-14 11:29,4.11,7680000000000,18,Urban
1041,1041,Christopherfurt,2019-03-10 7:36,22.65,5000000000000,41,Urban
1042,1042,Jerryton,2019-02-01 16:39,37.7,9580000000000,64,Urban
1043,1043,South Latoya,2019-02-09 20:42,12.17,9010000000000,10,Urban
1044,1044,South Latoya,2019-03-04 12:20,5.04,9880000000000,10,Urban
1045,1045,West Gabriel,2019-03-17 4:22,15.95,9300000000000,57,Urban
1046,1046,Lake Jonathanshire,2019-01-23 21:43,21.11,7710000000000,5,Urban
1047,1047,North Jasmine,2019-02-10 20:19,31.38,4750000000000,33,Urban
1048,1048,Raymondhaven,2019-04-15 12:15,6.74,6810000000000,11,Urban
1049,1049,Port Johnbury,2019-03-25 2:17,41.61,8060000000000,3,Urban
1050,1050,North Barbara,2019-01-17 18:14,18.27,378000000000,18,Urban
1051,1051,New Kimberlyborough,2019-01-27 14:49,23.09,5580000000000,33,Urban
1052,1052,Carriemouth,2019-02-26 5:24,19.05,1950000000000,52,Urban
1053,1053,West Samuelburgh,2019-02-05 21:02,31.94,6730000000000,73,Urban
1054,1054,Martinezhaven,2019-02-17 21:48,34.27,234000000000,25,Urban
1055,1055,North Barbara,2019-04-30 5:22,28.89,3280000000000,18,Urban
1056,1056,Valentineton,2019-02-08 19:05,36.23,6670000000000,45,Urban
1057,1057,West Robert,2019-02-09 5:16,26.1,18586563147,39,Urban
1058,1058,Roberthaven,2019-04-07 16:53,13.4,4900000000000,47,Urban
1059,1059,West Gabriel,2019-04-20 5:31,23.69,4910000000000,57,Urban
1060,1060,Karenberg,2019-02-18 19:28,44.08,7220000000000,22,Urban
1061,1061,Rogerston,2019-03-08 3:46,17.81,8560000000000,25,Urban
1062,1062,West Angela,2019-01-12 1:55,20.46,5240000000000,48,Urban
1063,1063,New Kimberlyborough,2019-04-01 12:09,10.76,9130000000000,33,Urban
1064,1064,Justinberg,2019-02-20 15:05,31.31,9200000000000,39,Urban
1065,1065,South Michelleport,2019-01-02 0:56,37.34,7660000000000,72,Urban
1066,1066,South Evanton,2019-01-11 11:02,39.99,9390000000000,11,Urban
1067,1067,Johnton,2019-04-11 13:41,33.12,7230000000000,27,Urban
1068,1068,Grahamburgh,2019-04-03 13:27,5.09,8560000000000,61,Urban
1069,1069,Rogerston,2019-02-16 2:04,20.64,8150000000000,25,Urban
1070,1070,South Karenland,2019-04-21 11:42,7.44,3550000000000,4,Urban
1071,1071,North Barbara,2019-03-08 9:24,29.15,96327208793,18,Urban
1072,1072,Jerryton,2019-03-20 1:28,15.37,932000000000,64,Urban
1073,1073,West Christopherberg,2019-04-25 6:22,35.39,7480000000000,32,Urban
1074,1074,South Jack,2019-02-13 9:20,32.64,881000000000,46,Urban
1075,1075,Port Samanthamouth,2019-01-28 23:59,15.49,3270000000000,57,Urban
1076,1076,New Paulton,2019-03-29 19:12,43.79,7070000000000,44,Urban
1077,1077,Carriemouth,2019-04-18 17:01,37.63,7740000000000,52,Urban
1078,1078,North Jasmine,2019-02-27 1:34,35.31,9250000000000,33,Urban
1079,1079,Rogerston,2019-01-16 8:38,31.34,132000000000,25,Urban
1080,1080,Port David,2019-02-03 1:11,21.2,571000000000,7,Urban
1081,1081,Williamsview,2019-04-11 20:41,33.68,2740000000000,46,Urban
1082,1082,South Evanton,2019-04-26 4:37,42.99,4020000000000,11,Urban
1083,1083,South Evanton,2019-03-25 15:50,23.48,4600000000000,11,Urban
1084,1084,Port David,2019-04-07 23:44,39.51,5960000000000,7,Urban
1085,1085,West Christopherberg,2019-02-08 23:04,14.22,3730000000000,32,Urban
1086,1086,New Paulton,2019-03-19 23:42,40.2,8200000000000,44,Urban
1087,1087,Leahton,2019-02-04 8:07,15.37,9590000000000,17,Urban
1088,1088,Valentineton,2019-04-28 9:10,5.73,211000000000,45,Urban
1089,1089,Port David,2019-03-14 9:28,9.22,3640000000000,7,Urban
1090,1090,West Robert,2019-02-12 1:20,14.8,8060000000000,39,Urban
1091,1091,Valentineton,2019-01-02 1:46,34.79,6360000000000,45,Urban
1092,1092,Port Johnbury,2019-02-20 4:27,27.1,3560000000000,3,Urban
1093,1093,Richardfort,2019-03-04 22:13,14.83,9470000000000,38,Urban
1094,1094,Karenberg,2019-01-08 13:51,9.5,1450000000000,22,Urban
1095,1095,West Robert,2019-03-14 15:25,18.28,4580000000000,39,Urban
1096,1096,New Paulville,2019-02-15 23:58,28.18,2040000000000,44,Urban
1097,1097,West Patrickchester,2019-05-03 1:24,44.85,9420000000000,25,Urban
1098,1098,Loganberg,2019-04-03 9:30,5.16,9230000000000,23,Urban
1099,1099,Pattyland,2019-05-02 20:17,4.23,166000000000,59,Urban
1100,1100,West Christopherberg,2019-02-20 15:23,26.9,1240000000000,32,Urban
1101,1101,Leahton,2019-02-05 18:06,8.38,5900000000000,17,Urban
1102,1102,Richardfort,2019-03-28 19:33,7.75,5540000000000,38,Urban
1103,1103,West Anthony,2019-03-11 12:23,41.37,1130000000000,70,Urban
1104,1104,East Kaylahaven,2019-04-17 0:28,41.19,632000000000,65,Urban
1105,1105,Williamsstad,2019-04-01 17:37,16.83,1520000000000,59,Urban
1106,1106,South Phillip,2019-02-12 22:04,23.69,3670000000000,38,Urban
